OBJ,zipcode,date,time,race,sex,age,wound,is_officer_involved,is_offender_deceased,is_offender_injured,is_fatal
OBJ_11871647,19140,4/6/23,20-21,B,M,40,Multiple,N,N,N,0
OBJ_11871648,19140,4/6/23,20-21,W,F,62,Abdomen,N,N,N,0
OBJ_11871649,19140,4/6/23,20-21,B,M,25,Multiple,N,N,N,0
OBJ_11871650,19140,4/6/23,20-21,B,M,34,Hand,N,N,N,0
OBJ_11871651,19129,4/13/23,16-17,B,M,29,Multiple,N,N,N,0
OBJ_11871652,19129,4/13/23,16-17,B,M,27,Multiple/Head,N,N,N,0
OBJ_11871653,19141,8/25/23,21-22,B,M,41,Abdomen,N,N,N,1
OBJ_11871654,19144,4/20/23,21-22,B,M,24,Multiple,N,N,N,0
OBJ_11871655,19140,4/24/23,21-22,W,M,27,Foot,N,N,N,0
OBJ_11871656,19140,5/1/23,23-24,B,M,23,Head,N,N,N,1
OBJ_11871657,19144,5/4/23,22-23,B,M,19,Multiple/Head,N,N,N,0
OBJ_11871658,19132,5/8/23,13-14,B,M,28,Multiple,N,N,N,0
OBJ_11871659,19132,5/8/23,13-14,B,M,44,Multiple/Head,N,N,N,0
OBJ_11871660,19140,5/19/23,3-Feb,W,M,28,Head,N,N,N,1
OBJ_11871661,19140,5/21/23,4-Mar,B,M,27,Leg,N,N,N,0
OBJ_11871662,19144,5/22/23,16-17,B,M,16,Leg,N,N,N,0
OBJ_11871663,19129,5/23/23,12-Nov,W,M,33,Back,N,N,N,0
OBJ_11871665,19132,6/4/23,14-15,B,M,27,Leg,N,N,N,0
OBJ_11871666,19132,6/7/23,22-23,B,M,46,Multiple,N,N,N,0
OBJ_11871667,19125,11/13/23,19-20,B,M,28,Head,N,N,N,1
OBJ_11871668,19144,6/12/23,13-14,B,F,58,Arm,N,N,N,0
OBJ_11871669,19140,6/17/23,17-18,B,M,35,Stomach,N,N,N,0
OBJ_11871236,19140,2/7/23,22-23,B,M,35,Neck,N,N,N,0
OBJ_11871237,19140,2/9/23,10-Sep,W,M,19,Chest,N,N,N,1
OBJ_11871238,19140,2/9/23,10-Sep,W,M,38,Foot,N,N,N,0
OBJ_11871239,19134,2/12/23,23-24,W,M,48,Multiple,N,N,N,1
OBJ_11871240,19133,2/13/23,2-Jan,W,F,30,Abdomen,N,N,N,0
OBJ_11871241,19140,2/13/23,18-19,B,M,23,Multiple,N,N,N,1
OBJ_11871242,19132,12/10/23,5-Apr,B,M,32,Multiple,N,N,N,1
OBJ_11871243,19120,2/18/23,2-Jan,B,M,42,Multiple,N,N,N,0
OBJ_11871244,19133,2/18/23,10-Sep,B,M,29,Multiple,N,N,N,0
OBJ_11871245,19120,2/18/23,19-20,B,M,31,Chest,N,N,N,0
OBJ_11871246,19120,2/18/23,23-24,A,M,48,Leg,N,N,N,0
OBJ_11871247,19120,2/18/23,8-Jul,W,M,32,Back,N,N,N,0
OBJ_11871248,19120,2/18/23,8-Jul,W,M,20,Multiple/Head,N,N,N,0
OBJ_11871249,19134,2/21/23,11-Oct,W,M,32,Head,N,N,N,0
OBJ_11871250,19133,2/26/23,8-Jul,B,M,31,Abdomen,N,N,N,0
OBJ_11871251,19132,12/10/23,5-Apr,B,F,28,Back,N,N,N,1
OBJ_11871252,19140,3/4/23,23-24,B,M,18,Arm,N,N,N,0
OBJ_11871253,19133,3/5/23,3-Feb,B,F,35,Multiple,N,N,N,0
OBJ_11871254,19140,3/12/23,0-1,B,M,29,Leg,N,N,N,0
OBJ_11871255,19120,3/14/23,20-21,W,M,42,Neck,N,N,N,0
OBJ_11871256,19140,3/15/23,21-22,B,M,38,Ankle,N,N,N,0
OBJ_11871257,19133,3/16/23,7-Jun,B,M,43,Multiple,N,N,N,0
OBJ_11871258,19132,12/10/23,5-Apr,B,M,36,Leg,N,N,N,0
OBJ_11871259,19140,3/19/23,23-24,B,F,29,Multiple,N,N,N,0
OBJ_11871260,19133,3/20/23,22-23,W,M,22,Leg,N,N,N,0
OBJ_11871261,19133,3/20/23,22-23,W,M,36,Leg,N,N,N,0
OBJ_11871262,19132,3/24/23,12-Nov,B,M,44,Multiple,N,N,N,0
OBJ_11871670,19122,11/22/23,6-May,B,F,42,Head,N,N,N,1
OBJ_11871671,19133,11/29/23,16-17,B,M,32,Multiple,N,N,N,1
OBJ_11871672,19133,11/29/23,16-17,B,M,29,Multiple,N,N,N,1
OBJ_11871673,19132,6/25/23,21-22,B,F,30,Back,N,N,N,0
OBJ_11871674,19132,6/25/23,21-22,B,M,38,Arm,N,N,N,0
OBJ_11871675,19134,6/27/23,3-Feb,B,M,31,Arm,N,N,N,0
OBJ_11871676,19122,12/14/23,19-20,B,M,21,Leg,N,N,N,0
OBJ_11871677,19132,7/2/23,7-Jun,B,M,31,Multiple,N,N,N,0
OBJ_11871678,19129,7/9/23,0-1,B,M,29,Chest,N,N,N,0
OBJ_11871680,19129,7/15/23,22-23,B,M,14,Chest,N,N,N,0
OBJ_11871681,19132,7/18/23,19-20,B,M,26,Arm,N,N,N,0
OBJ_11871682,19132,7/18/23,22-23,B,M,28,Arm,N,N,N,0
OBJ_11871683,19132,7/18/23,2-Jan,B,F,22,Shoulder,N,N,N,0
OBJ_11871684,19132,7/18/23,2-Jan,B,F,21,Arm,N,N,N,0
OBJ_11871685,19132,7/23/23,0-1,B,M,34,Leg,N,N,N,0
OBJ_11871686,19132,7/23/23,0-1,B,F,57,Shoulder,N,N,N,0
OBJ_11871687,19140,7/23/23,3-Feb,B,M,39,Back,N,N,N,0
OBJ_11871688,19140,7/25/23,22-23,B,M,29,Multiple,N,N,N,0
OBJ_11871689,19132,7/26/23,20-21,B,M,64,Hand,N,N,N,0
OBJ_11871690,19140,7/26/23,21-22,B,M,15,Multiple,N,N,N,0
OBJ_11871692,19132,8/8/23,22-23,B,M,53,Leg,N,N,N,0
OBJ_11871693,19132,8/11/23,22-23,B,M,50,Abdomen,N,N,N,0
OBJ_11871694,19140,8/14/23,20-21,B,M,33,Hip,N,N,N,0
OBJ_11871695,19132,8/22/23,22-23,B,F,35,Multiple,N,N,N,0
OBJ_11871696,19140,8/29/23,2-Jan,B,M,15,Multiple,N,N,N,0
OBJ_11871263,19140,3/26/23,7-Jun,B,F,20,Chest,N,N,N,0
OBJ_11871264,19120,3/26/23,14-15,B,M,32,Leg,N,N,N,0
OBJ_11871265,19132,3/27/23,16-17,B,M,41,Multiple,N,N,N,0
OBJ_11871266,19133,3/27/23,22-23,B,M,29,Chest,N,N,N,0
OBJ_11871267,19134,3/28/23,12-Nov,B,M,45,Shoulder,N,N,N,0
OBJ_11871268,19120,3/30/23,4-Mar,W,M,43,Head,N,N,N,0
OBJ_11871269,19134,4/1/23,16-17,W,M,27,Multiple,N,N,N,0
OBJ_11871270,19132,12/10/23,5-Apr,B,M,45,Leg,N,N,N,0
OBJ_11871271,19121,12/1/23,19-20,B,M,31,Multiple,N,N,N,1
OBJ_11871272,19121,11/12/23,4-Mar,B,M,21,Chest,N,N,N,1
OBJ_11871273,19132,9/16/23,9-Aug,B,M,33,Neck,N,N,N,1
OBJ_11871274,19132,8/9/23,16-17,B,M,74,Multiple,N,N,N,1
OBJ_11871275,19133,4/8/23,22-23,B,M,21,Stomach,N,N,N,0
OBJ_11871276,19140,4/9/23,13-14,W,M,30,Back,N,N,N,0
OBJ_11871277,19140,4/9/23,13-14,W,M,43,Back,N,N,N,0
OBJ_11871278,19140,4/12/23,0-1,W,M,27,Abdomen,N,N,N,0
OBJ_11871279,19140,4/13/23,2-Jan,W,M,22,Multiple,N,N,N,0
OBJ_11871280,19134,4/17/23,21-22,W,M,29,Shoulder,N,N,N,0
OBJ_11871281,19132,8/9/23,16-17,B,F,26,Head,N,N,N,0
OBJ_11871282,19132,7/22/23,21-22,B,M,34,Multiple,N,N,N,1
OBJ_11871283,19140,4/21/23,17-18,W,M,41,Multiple,N,N,N,0
OBJ_11871284,19140,4/23/23,15-16,B,F,40,Multiple/Head,N,N,N,0
OBJ_11871285,19140,4/23/23,15-16,B,M,24,Multiple/Head,N,N,N,0
OBJ_11871286,19120,4/30/23,6-May,W,M,31,Hand,N,N,N,0
OBJ_11871287,19120,5/9/23,13-14,W,F,70,Chest,N,N,N,0
OBJ_11871288,19140,5/12/23,22-23,B,M,32,Leg,N,N,N,0
OBJ_11871289,19133,5/13/23,3-Feb,B,M,55,Chest,N,N,N,0
OBJ_11871697,19140,8/29/23,2-Jan,B,M,39,Buttocks,N,N,N,0
OBJ_11871698,19132,8/30/23,19-20,W,M,34,Multiple/Head,N,N,N,0
OBJ_11871699,19140,9/1/23,2-Jan,B,M,32,Arm,N,N,N,0
OBJ_11871700,19132,9/2/23,22-23,B,M,16,Multiple,N,N,N,0
OBJ_11871701,19120,9/4/23,22-23,B,M,15,Neck,N,N,N,0
OBJ_11871702,19144,9/5/23,16-17,B,M,31,Multiple/Head,N,N,N,1
OBJ_11871703,19132,9/11/23,16-17,B,M,17,Leg,N,N,N,0
OBJ_11871704,19144,9/16/23,18-19,B,M,14,Leg,N,N,N,0
OBJ_11871705,19120,2/11/23,23-24,B,M,36,Chest,N,N,N,1
OBJ_11871706,19126,9/13/23,20-21,B,M,24,Multiple,N,N,N,1
OBJ_11871707,19141,9/16/23,23-24,B,M,22,Chest,N,N,N,1
OBJ_11871708,19132,10/4/23,23-24,B,M,22,Multiple,N,N,N,0
OBJ_11871709,19132,10/7/23,13-14,B,F,40,Multiple/Head,N,N,N,1
OBJ_11871710,19144,10/10/23,12-Nov,B,M,36,Shoulder,N,N,N,0
OBJ_11871711,19140,10/21/23,19-20,B,M,42,Multiple,N,N,N,1
OBJ_11871712,19132,10/24/23,7-Jun,B,M,36,Multiple,N,N,N,0
OBJ_11871713,19132,10/29/23,22-23,B,M,53,Back,N,N,N,0
OBJ_11871714,19141,9/17/23,21-22,B,M,48,Chest,N,N,N,1
OBJ_11871715,19144,11/24/23,13-Dec,B,M,22,Multiple,N,N,N,0
OBJ_11871716,19140,9/25/23,2-Jan,B,M,28,Multiple,N,N,N,1
OBJ_11871717,19120,2/11/23,23-24,B,M,28,Multiple,N,N,N,0
OBJ_11871720,19120,12/9/23,19-20,B,M,17,Chest,N,N,N,1
OBJ_11871721,19120,12/9/23,19-20,B,M,17,Head,N,N,N,0
OBJ_11871722,19132,2/7/23,20-21,W,M,25,Multiple,N,N,N,1
OBJ_11871290,19140,5/15/23,19-20,W,M,15,Multiple,N,N,N,0
OBJ_11871291,19140,5/20/23,3-Feb,W,M,38,Foot,N,N,N,0
OBJ_11871292,19134,5/20/23,23-24,B,F,28,Multiple,N,N,N,0
OBJ_11871293,19133,5/21/23,11-Oct,B,M,48,Arm,N,N,N,0
OBJ_11871294,19133,5/27/23,3-Feb,W,M,26,Multiple,N,N,N,1
OBJ_11871295,19134,5/27/23,7-Jun,B,F,44,Multiple,N,N,N,1
OBJ_11871296,19134,5/27/23,7-Jun,B,F,21,Multiple,N,N,N,0
OBJ_11871297,19140,5/27/23,10-Sep,B,M,50,Multiple,N,N,N,0
OBJ_11871298,19134,5/28/23,0-1,B,M,21,Multiple,N,N,N,0
OBJ_11871299,19134,5/28/23,0-1,W,M,18,Neck,N,N,N,1
OBJ_11871300,19140,5/29/23,0-1,B,M,31,Multiple,N,N,N,0
OBJ_11871301,19134,5/30/23,15-16,W,M,50,Multiple,N,N,N,0
OBJ_11871302,19140,6/1/23,0-1,B,M,18,Hand,N,N,N,0
OBJ_11871303,19140,6/1/23,0-1,B,M,22,Leg,N,N,N,0
OBJ_11871304,19140,6/1/23,0-1,B,M,25,Multiple,N,N,N,0
OBJ_11871305,19140,6/1/23,2-Jan,B,M,44,Multiple,N,N,N,0
OBJ_11871306,19140,6/1/23,14-15,B,F,35,Multiple,N,N,N,0
OBJ_11871307,19140,6/1/23,14-15,B,M,36,Leg,N,N,N,0
OBJ_11871308,19140,6/4/23,19-20,B,M,34,Neck,N,N,N,0
OBJ_11871309,19133,6/5/23,20-21,W,M,18,Multiple,N,N,N,0
OBJ_11871310,19120,6/12/23,13-14,B,M,30,Leg,N,N,N,0
OBJ_11871311,19133,6/13/23,3-Feb,B,M,20,Leg,N,N,N,0
OBJ_11871312,19133,6/13/23,23-24,B,M,26,Multiple,N,N,N,0
OBJ_11871313,19134,8/11/23,16-17,B,M,25,Hand,N,N,N,0
OBJ_11871314,19140,6/15/23,0-1,B,M,24,Leg,N,N,N,0
OBJ_11871315,19133,6/15/23,0-1,B,M,69,Shoulder,N,N,N,0
OBJ_11871316,19133,6/15/23,0-1,B,M,48,Leg,N,N,N,0
OBJ_11871724,19140,3/4/23,21-22,B,M,19,Multiple,N,N,N,1
OBJ_11871725,19140,3/11/23,23-24,B,M,25,Multiple,N,N,N,1
OBJ_11871726,19132,3/14/23,3-Feb,B,M,28,Multiple/Head,N,N,N,1
OBJ_11871727,19140,3/28/23,8-Jul,B,M,15,Chest,N,N,N,1
OBJ_11871728,19132,4/9/23,9-Aug,B,M,43,Multiple,N,N,N,1
OBJ_11871729,19132,6/9/23,8-Jul,B,F,43,Head,N,N,N,1
OBJ_11871730,19140,6/22/23,13-Dec,W,F,68,Multiple/Head,N,N,N,1
OBJ_11871731,19140,6/22/23,13-Dec,B,M,40,Head,N,N,N,0
OBJ_11871732,19140,6/22/23,13-Dec,B,M,37,Multiple,N,N,N,0
OBJ_11871733,19132,6/27/23,21-22,B,M,22,Multiple/Head,N,N,N,1
OBJ_11871734,19132,7/11/23,19-20,B,M,26,Multiple,N,N,N,0
OBJ_11871735,19132,9/17/23,3-Feb,B,M,0,Multiple/Head,N,N,N,1
OBJ_11871736,19140,9/22/23,23-24,B,M,41,Multiple/Head,N,N,N,1
OBJ_11871737,19140,9/22/23,23-24,B,M,30,Multiple,N,N,N,0
OBJ_11871738,19140,11/23/23,17-18,B,M,26,Back,N,N,N,1
OBJ_11871739,19132,12/7/23,20-21,B,M,22,Multiple,N,N,N,1
OBJ_11871740,19120,10/12/23,9-Aug,B,M,32,Head,N,N,N,1
OBJ_11871741,19120,10/12/23,9-Aug,B,M,56,Arm,N,N,N,0
OBJ_11871742,19138,11/22/23,16-17,B,M,42,Multiple/Head,N,N,N,1
OBJ_11871743,19144,12/10/23,11-Oct,B,M,23,Multiple,N,N,N,0
OBJ_11871744,19144,8/6/18,0-Jan,0,M,0,0,Y,Y,Y,0
OBJ_11871745,19145,8/9/18,0-Jan,0,M,0,0,Y,Y,Y,0
OBJ_11871746,19135,8/20/18,0-Jan,0,M,0,0,Y,Y,Y,0
OBJ_11871747,19146,8/25/18,0-Jan,0,M,0,0,Y,N,N,0
OBJ_11871748,19134,11/7/18,0-Jan,0,M,0,0,Y,N,N,0
OBJ_11871749,19136,11/13/18,0-Jan,0,M,0,0,Y,N,Y,0
OBJ_11871750,19151,11/13/18,0-Jan,0,M,0,0,Y,N,N,0
OBJ_11871751,19125,12/5/18,0-Jan,0,M,0,0,Y,Y,Y,0
OBJ_11871317,19134,8/4/23,13-14,B,M,22,Multiple,N,N,N,1
OBJ_11871318,19140,6/19/23,13-Dec,W,M,20,Leg,N,N,N,0
OBJ_11871319,19133,6/20/23,13-Dec,B,M,36,Hand,N,N,N,0
OBJ_11871320,19134,8/4/23,13-14,B,M,36,Multiple,N,N,N,1
OBJ_11871321,19134,6/24/23,6-May,B,M,37,Chest,N,N,N,0
OBJ_11871322,19140,6/26/23,2-Jan,B,M,20,Shoulder,N,N,N,0
OBJ_11871323,19140,7/3/23,18-19,B,M,41,Head,N,N,N,0
OBJ_11871325,19134,8/11/23,16-17,B,M,23,Multiple,N,N,N,1
OBJ_11871326,19140,7/6/23,20-21,W,F,30,Multiple,N,N,N,0
OBJ_11871328,19133,7/8/23,17-18,B,M,44,Leg,N,N,N,0
OBJ_11871329,19140,7/17/23,13-Dec,B,M,40,Arm,N,N,N,0
OBJ_11871330,19124,8/31/23,0-1,W,F,48,Multiple,N,N,N,1
OBJ_11871331,19124,8/31/23,0-1,W,M,35,Multiple/Head,N,N,N,0
OBJ_11871332,19120,7/18/23,20-21,B,M,68,Multiple/Head,N,N,N,0
OBJ_11871333,19120,7/18/23,20-21,W,M,17,Leg,N,N,N,0
OBJ_11871334,19120,7/18/23,20-21,W,F,24,Ankle,N,N,N,0
OBJ_11871335,19120,7/18/23,20-21,W,M,23,Leg,N,N,N,0
OBJ_11871336,19120,7/18/23,20-21,W,F,23,Head,N,N,N,0
OBJ_11871337,19140,7/22/23,0-1,B,M,30,Chest,N,N,N,0
OBJ_11871338,19140,7/24/23,3-Feb,W,M,32,Leg,N,N,N,0
OBJ_11871339,19120,7/24/23,17-18,W,F,32,Multiple/Head,N,N,N,1
OBJ_11871340,19134,9/14/23,4-Mar,W,M,39,Multiple,N,N,N,1
OBJ_11871341,19140,7/30/23,7-Jun,B,M,24,Multiple,N,N,N,0
OBJ_11871342,19134,9/29/23,19-20,B,M,24,Multiple,N,N,N,1
OBJ_11871343,19120,8/5/23,21-22,W,M,17,Leg,N,N,N,0
OBJ_11871752,19143,3/6/19,0-Jan,0,M,0,0,Y,N,Y,0
OBJ_11871761,19141,12/27/17,0-Jan,0,M,0,0,Y,Y,Y,0
OBJ_11871762,19143,3/29/17,0-Jan,0,M,0,0,Y,Y,Y,0
OBJ_11871763,19148,1/29/18,0-Jan,0,M,0,0,Y,Y,Y,0
OBJ_11871764,19134,1/13/18,0-Jan,0,M,0,0,Y,N,Y,0
OBJ_11871765,19132,4/18/18,0-Jan,0,M,0,0,Y,N,N,0
OBJ_11871766,19149,6/8/18,0-Jan,0,M,0,0,Y,N,N,0
OBJ_11871767,19140,8/7/17,0-Jan,0,M,0,0,Y,N,Y,0
OBJ_11871768,19133,11/2/16,0-Jan,0,M,0,0,Y,N,N,0
OBJ_11871769,19133,11/7/16,0-Jan,0,M,0,0,Y,Y,Y,0
OBJ_11871770,19149,10/19/16,0-Jan,0,M,0,0,Y,N,Y,0
OBJ_11871771,19124,10/27/16,0-Jan,0,M,0,0,Y,N,Y,0
OBJ_11871772,19141,10/18/16,0-Jan,0,M,0,0,Y,N,N,0
OBJ_11871773,19134,11/25/16,0-Jan,0,M,0,0,Y,N,Y,0
OBJ_11871774,19143,5/12/17,0-Jan,0,M,0,0,Y,Y,Y,0
OBJ_11871775,19124,6/8/17,0-Jan,0,M,0,0,Y,Y,Y,0
OBJ_11871777,19119,6/14/21,0-Jan,0,M,0,0,Y,N,Y,0
OBJ_11871778,19134,7/22/21,0-Jan,0,M,0,0,Y,Y,Y,0
OBJ_11871782,19131,10/26/21,0-Jan,0,M,0,0,Y,Y,Y,0
OBJ_11871783,19145,1/4/22,0-Jan,0,M,0,0,Y,Y,Y,0
OBJ_11871344,19134,10/16/23,19-20,W,M,31,Multiple,N,N,N,1
OBJ_11871345,19134,8/9/23,23-24,B,M,40,Multiple/Head,N,N,N,1
OBJ_11871346,19134,8/9/23,23-24,W,M,44,Multiple,N,N,N,1
OBJ_11871347,19133,8/10/23,17-18,B,M,37,Chest,N,N,N,0
OBJ_11871348,19133,8/16/23,13-Dec,B,M,43,Shoulder,N,N,N,0
OBJ_11871349,19133,8/18/23,18-19,B,M,65,Hand,N,N,N,0
OBJ_11871350,19133,8/18/23,18-19,B,F,45,Multiple,N,N,N,0
OBJ_11871351,19140,8/20/23,6-May,W,M,36,Shoulder,N,N,N,0
OBJ_11871352,19124,11/25/23,20-21,B,M,58,Multiple,N,N,N,1
OBJ_11871353,19133,8/23/23,3-Feb,W,M,28,Multiple,N,N,N,0
OBJ_11871354,19140,8/24/23,13-Dec,B,M,25,Hand,N,N,N,0
OBJ_11871355,19124,11/25/23,20-21,B,M,61,Back,N,N,N,1
OBJ_11871356,19124,12/16/23,15-16,W,M,60,Head,N,N,N,0
OBJ_11871357,19140,1/3/23,13-14,B,M,38,Chest,N,N,N,1
OBJ_11871358,19120,8/27/23,13-14,W,M,47,Multiple,N,N,N,0
OBJ_11871359,19140,8/28/23,22-23,B,M,35,Stomach,N,N,N,1
OBJ_11871360,19133,9/3/23,15-16,W,M,51,Multiple,N,N,N,0
OBJ_11871361,19133,9/4/23,0-1,B,M,23,Leg,N,N,N,0
OBJ_11871362,19133,9/5/23,9-Aug,W,M,18,Leg,N,N,N,0
OBJ_11871363,19133,9/9/23,22-23,W,F,18,Leg,N,N,N,0
OBJ_11871365,19140,9/11/23,16-17,B,F,34,Head,N,N,N,0
OBJ_11871366,19140,9/12/23,23-24,B,M,43,Multiple,N,N,N,1
OBJ_11871367,19134,2/16/23,5-Apr,W,M,34,Multiple,N,N,N,1
OBJ_11871368,19133,9/25/23,21-22,W,M,57,Leg,N,N,N,0
OBJ_11871369,19133,9/26/23,23-24,B,M,33,Shoulder,N,N,N,0
OBJ_11871370,19140,3/2/23,21-22,W,M,27,Multiple,N,N,N,0
OBJ_11871784,19130,1/31/22,0-Jan,0,M,0,0,Y,N,Y,0
OBJ_11871785,19146,2/2/22,0-Jan,0,M,0,0,Y,N,N,0
OBJ_11871786,19144,2/9/22,0-Jan,0,M,0,0,Y,N,Y,0
OBJ_11871787,19133,2/11/22,0-Jan,0,M,0,0,Y,N,Y,0
OBJ_11871788,19145,2/15/22,0-Jan,0,M,0,0,Y,Y,Y,0
OBJ_11871789,19145,3/1/22,0-Jan,0,M,0,0,Y,Y,Y,0
OBJ_11871790,19104,3/19/22,0-Jan,0,M,0,0,Y,N,N,0
OBJ_11871791,19124,4/6/22,0-Jan,0,M,0,0,Y,Y,Y,0
OBJ_11871792,19140,5/11/22,0-Jan,0,M,0,0,Y,N,Y,0
OBJ_11871793,19147,7/6/22,0-Jan,0,M,0,0,Y,N,N,0
OBJ_11871794,19144,9/10/22,0-Jan,0,M,0,0,Y,N,Y,0
OBJ_11871795,19107,9/11/22,0-Jan,0,M,0,0,Y,N,Y,0
OBJ_11871798,19154,11/30/20,0-Jan,0,F,0,0,Y,N,Y,0
OBJ_11871799,19123,10/12/22,0-Jan,0,M,0,0,Y,Y,Y,0
OBJ_11871800,19148,6/23/20,0-Jan,0,M,0,0,Y,N,N,0
OBJ_11871801,19140,8/18/20,0-Jan,0,M,0,0,Y,N,N,0
OBJ_11871802,19150,9/18/20,0-Jan,0,M,0,0,Y,N,N,0
OBJ_11871803,19139,2/8/23,0-Jan,0,M,0,0,Y,N,N,0
OBJ_11871804,19138,3/24/23,0-Jan,0,M,0,0,Y,N,Y,0
OBJ_11871805,19144,4/29/23,0-Jan,0,M,0,0,Y,N,Y,0
OBJ_11871806,19133,5/4/23,0-Jan,0,M,0,0,Y,Y,Y,0
OBJ_11871807,19134,8/14/23,0-Jan,0,M,0,0,Y,Y,Y,0
OBJ_11871808,19134,9/14/23,0-Jan,0,M,0,0,Y,N,Y,0
OBJ_11871809,19151,5/4/16,0-Jan,0,M,0,0,Y,Y,Y,0
OBJ_11871811,19134,9/8/16,0-Jan,0,F,0,0,Y,N,Y,0
OBJ_11871812,19140,5/31/16,0-Jan,0,M,0,0,Y,N,N,0
OBJ_11871814,19139,9/9/16,0-Jan,0,M,0,0,Y,N,Y,0
OBJ_11871815,19139,9/16/16,0-Jan,0,M,0,0,Y,Y,Y,0
OBJ_11871371,19140,10/2/23,21-22,W,M,23,Hip,N,N,N,0
OBJ_11871372,19140,10/2/23,23-24,W,F,51,Leg,N,N,N,0
OBJ_11871373,19133,3/17/23,16-17,B,M,30,Head,N,N,N,1
OBJ_11871374,19134,4/4/23,22-23,W,M,28,Hand,N,N,N,0
OBJ_11871375,19140,10/11/23,18-19,B,F,11,Hip,N,N,N,0
OBJ_11871376,19134,4/4/23,22-23,W,M,39,Multiple/Head,N,N,N,1
OBJ_11871377,19140,10/19/23,2-Jan,W,M,47,Leg,N,N,N,0
OBJ_11871378,19140,10/25/23,0-1,W,M,42,Multiple/Head,N,N,N,1
OBJ_11871379,19140,10/25/23,0-1,W,M,35,Multiple/Head,N,N,N,1
OBJ_11871380,19134,4/4/23,22-23,W,M,30,Multiple,N,N,N,0
OBJ_11871381,19134,4/4/23,22-23,W,M,32,Multiple,N,N,N,0
OBJ_11871382,19133,11/2/23,22-23,B,F,44,Multiple,N,N,N,0
OBJ_11871383,19134,11/5/23,5-Apr,B,M,31,Multiple,N,N,N,0
OBJ_11871384,19140,11/12/23,2-Jan,B,M,35,Multiple,N,N,N,0
OBJ_11871385,19140,11/13/23,22-23,B,M,33,Head,N,N,N,0
OBJ_11871386,19140,11/14/23,16-17,W,M,21,Multiple,N,N,N,0
OBJ_11871387,19134,4/4/23,18-19,W,M,27,Multiple,N,N,N,0
OBJ_11871388,19140,11/21/23,20-21,W,M,31,Multiple,N,N,N,1
OBJ_11871389,19140,11/21/23,20-21,W,M,38,Multiple,N,N,N,1
OBJ_11871390,19140,11/21/23,20-21,W,M,30,Head,N,N,N,0
OBJ_11871391,19140,11/21/23,20-21,W,M,34,Multiple,N,N,N,0
OBJ_11871392,19140,11/21/23,20-21,W,M,33,Abdomen,N,N,N,0
OBJ_11871393,19140,11/21/23,20-21,W,M,19,Multiple,N,N,N,0
OBJ_11871394,19140,11/21/23,20-21,W,M,33,Multiple,N,N,N,0
OBJ_11871395,19140,11/24/23,11-Oct,W,F,79,Head,N,N,N,0
OBJ_11871396,19132,11/24/23,13-14,B,M,30,Multiple,N,N,N,0
OBJ_11871397,19140,11/26/23,10-Sep,B,M,23,Multiple,N,N,N,0
OBJ_11871398,19140,11/27/23,14-15,B,M,24,Head,N,N,N,0
OBJ_11871399,19140,11/27/23,18-19,W,M,27,Multiple,N,N,N,0
OBJ_11871818,19132,6/22/15,0-Jan,0,M,0,0,Y,N,N,0
OBJ_11871821,19126,11/2/19,0-Jan,0,M,0,0,Y,N,N,0
OBJ_11871822,19135,11/21/19,0-Jan,0,M,0,0,Y,N,Y,0
OBJ_11871824,19152,2/28/20,0-Jan,0,M,0,0,Y,N,Y,0
OBJ_11871825,19124,3/13/20,0-Jan,0,M,0,0,Y,N,Y,0
OBJ_11871826,19146,4/10/20,0-Jan,0,M,0,0,Y,Y,Y,0
OBJ_11871827,19148,5/9/20,0-Jan,0,M,0,0,Y,N,Y,0
OBJ_11871828,19147,3/28/19,0-Jan,0,M,0,0,Y,N,N,0
OBJ_11871829,19134,7/19/17,0-Jan,0,M,0,0,Y,N,Y,0
OBJ_11871830,19138,2/15/17,0-Jan,0,M,0,0,Y,N,Y,0
OBJ_11871831,19152,7/27/17,0-Jan,0,M,0,0,Y,N,N,0
OBJ_11871832,19133,8/11/17,0-Jan,0,M,0,0,Y,Y,Y,0
OBJ_11871833,19131,10/19/16,0-Jan,0,M,0,0,Y,N,Y,0
OBJ_11871834,19131,4/23/15,0-Jan,0,M,0,0,Y,N,Y,0
OBJ_11871835,19141,5/12/15,0-Jan,0,M,0,0,Y,N,Y,0
OBJ_11871836,19120,5/24/15,0-Jan,0,M,0,0,Y,N,N,0
OBJ_11871837,19146,5/30/15,0-Jan,0,M,0,0,Y,N,N,0
OBJ_11871838,19131,6/3/15,0-Jan,0,M,0,0,Y,N,Y,0
OBJ_11871839,19111,6/4/15,0-Jan,0,M,0,0,Y,Y,Y,0
OBJ_11871840,19121,6/7/15,0-Jan,0,M,0,0,Y,N,N,0
OBJ_11871841,19123,7/17/15,0-Jan,0,M,0,0,Y,N,Y,0
OBJ_11871842,19154,7/22/15,0-Jan,0,M,0,0,Y,Y,Y,0
OBJ_11871843,19139,8/26/15,0-Jan,0,M,0,0,Y,N,Y,0
OBJ_11871844,19144,8/26/15,0-Jan,0,M,0,0,Y,N,N,0
OBJ_11871845,19132,9/14/15,0-Jan,0,M,0,0,Y,N,N,0
OBJ_11871847,19132,3/6/15,0-Jan,0,M,0,0,Y,N,Y,0
OBJ_11871848,19106,3/7/15,0-Jan,0,M,0,0,Y,N,N,0
